shipment_id,order_id,warehouse_id,carrier,shipment_date,delivery_date,shipping_status,shipping_cost
SHP00069941,ORD00073770,WH008,XpressBees,2025-02-27 23:05:37,,CANCELLED,1308.12
SHP00069942,ORD00073771,WH004,XpressBees,2025-05-12 14:12:41,2025-05-17 14:12:41,DELIVERED,612.26
SHP00069943,ORD00073772,WH004,BlueDart,2026-06-03 01:26:38,2026-06-10 01:26:38,DELIVERED,1443.66
SHP00069944,ORD00073773,WH003,DTDC,2025-02-06 00:56:43,2025-02-10 00:56:43,DELIVERED,396.72
SHP00069945,ORD00073774,WH010,FedEx,2025-02-18 11:51:37,,IN_TRANSIT,721.59
SHP00069946,ORD00073775,WH002,Delhivery,2025-08-16 23:59:38,2025-08-17 23:59:38,DELIVERED,184.39
SHP00069947,ORD00073776,WH009,DTDC,2025-08-10 12:08:00,2025-08-18 12:08:00,DELIVERED,297.54
SHP00069948,ORD00073777,WH005,FedEx,2025-01-15 15:38:24,,IN_TRANSIT,823.54
SHP00069949,ORD00073778,WH003,DHL,2025-03-07 20:02:23,2025-03-14 20:02:23,DELIVERED,540.05
SHP00069950,ORD00073779,WH003,BlueDart,2026-05-30 19:24:04,,IN_TRANSIT,228.52
SHP00069951,ORD00073780,WH010,DTDC,2025-06-25 02:00:41,2025-07-01 02:00:41,DELIVERED,185.45
SHP00069952,ORD00073781,WH009,BlueDart,2026-03-11 17:04:13,2026-03-15 17:04:13,DELIVERED,398.92
SHP00069953,ORD00073782,WH005,FedEx,2026-04-22 05:00:23,2026-04-29 05:00:23,DELIVERED,993.16
SHP00069954,ORD00073783,WH001,DTDC,2025-03-24 12:02:22,,IN_TRANSIT,1087.61
SHP00069955,ORD00073784,WH001,Ecom Express,2025-07-01 04:12:31,2025-07-06 04:12:31,DELAYED,373.65
SHP00069956,ORD00073785,WH005,Delhivery,2026-06-07 10:38:22,,CANCELLED,1485.32
SHP00069957,ORD00073786,WH009,BlueDart,2026-03-08 03:16:27,2026-03-16 03:16:27,DELIVERED,197.09
SHP00069958,ORD00073787,WH001,Ecom Express,2025-02-02 13:13:05,2025-02-05 13:13:05,DELAYED,913.86
SHP00069959,ORD00073788,WH010,DTDC,2025-03-04 04:14:11,,CANCELLED,565.53
SHP00069960,ORD00073789,WH005,DTDC,2026-03-11 02:42:32,2026-03-16 02:42:32,DELIVERED,223.8
SHP00069961,ORD00073790,WH009,Ecom Express,2025-03-26 13:15:33,2025-03-31 13:15:33,DELIVERED,676.04
SHP00069962,ORD00073791,WH009,DTDC,2026-04-11 06:14:33,2026-04-21 06:14:33,DELIVERED,490.14
SHP00069963,ORD00073792,WH003,XpressBees,2025-08-14 04:20:26,,IN_TRANSIT,1268.09
SHP00069964,ORD00073793,WH010,Delhivery,2025-06-11 03:06:19,2025-06-16 03:06:19,DELAYED,631.78
SHP00069965,ORD00073794,WH007,Delhivery,2026-04-16 10:58:14,2026-04-19 10:58:14,DELIVERED,981.12
SHP00069966,ORD00073795,WH010,XpressBees,2025-01-24 06:11:57,,IN_TRANSIT,853.06
SHP00069967,ORD00073796,WH004,DTDC,2026-04-21 06:47:37,2026-04-28 06:47:37,DELIVERED,1496.54
SHP00069968,ORD00073798,WH008,BlueDart,2026-02-22 02:18:49,2026-03-01 02:18:49,DELIVERED,1158.48
SHP00069969,ORD00073799,WH001,Ecom Express,2025-01-21 16:20:07,2025-01-23 16:20:07,DELIVERED,947.8
SHP00069970,ORD00073800,WH010,DTDC,2025-02-09 06:50:17,,IN_TRANSIT,1322.38
SHP00069971,ORD00073801,WH004,FedEx,2025-09-04 13:53:38,2025-09-05 13:53:38,DELIVERED,218.5
SHP00069972,ORD00073802,WH007,BlueDart,2026-07-10 00:08:00,2026-07-19 00:08:00,DELIVERED,1064.26
SHP00069973,ORD00073803,WH002,Delhivery,2025-01-12 16:14:53,,IN_TRANSIT,107.58
SHP00069974,ORD00073804,WH004,DTDC,2026-07-03 05:40:05,2026-07-11 05:40:05,DELIVERED,336.5
SHP00069975,ORD00073805,WH001,XpressBees,2026-02-19 06:10:56,,IN_TRANSIT,277.22
SHP00069976,ORD00073806,WH006,BlueDart,2026-02-22 21:01:28,2026-03-03 21:01:28,DELAYED,785.73
SHP00069977,ORD00073807,WH006,DHL,2025-10-29 22:31:17,2025-11-02 22:31:17,DELIVERED,1265.98
SHP00069978,ORD00073808,WH007,DTDC,2026-04-21 22:37:14,2026-04-23 22:37:14,DELIVERED,501.28
SHP00069979,ORD00073809,WH003,BlueDart,2026-01-06 11:47:39,2026-01-11 11:47:39,DELAYED,893.81
SHP00069980,ORD00073810,WH001,BlueDart,2025-08-11 17:30:20,,IN_TRANSIT,321.04
SHP00069981,ORD00073811,WH008,FedEx,2025-08-13 07:58:06,2025-08-14 07:58:06,DELIVERED,174.98
SHP00069982,ORD00073812,WH001,Ecom Express,2025-07-14 10:08:53,,CANCELLED,1237.62
SHP00069983,ORD00073813,WH002,XpressBees,2026-07-10 11:06:12,2026-07-16 11:06:12,DELIVERED,1275.75
SHP00069984,ORD00073814,WH002,Delhivery,2025-11-13 08:25:18,2025-11-18 08:25:18,DELIVERED,1342.64
SHP00069985,ORD00073815,WH002,XpressBees,2026-03-05 04:00:15,,IN_TRANSIT,325.93
SHP00069986,ORD00073816,WH009,BlueDart,2025-08-17 23:28:22,2025-08-18 23:28:22,DELIVERED,260.48
SHP00069987,ORD00073817,WH001,XpressBees,2025-11-10 23:29:26,,CANCELLED,1142.57
SHP00069988,ORD00073818,WH010,Ecom Express,2026-01-03 01:13:54,2026-01-08 01:13:54,DELIVERED,719.04
SHP00069989,ORD00073819,WH005,DTDC,2025-05-27 01:09:56,2025-05-31 01:09:56,DELIVERED,799.56
SHP00069990,ORD00073820,WH002,Ecom Express,2025-02-28 18:15:31,2025-03-02 18:15:31,DELIVERED,695.71
SHP00069991,ORD00073821,WH003,Ecom Express,2025-01-16 15:10:02,2025-01-18 15:10:02,DELIVERED,110.96
SHP00069992,ORD00073822,WH002,Delhivery,2026-08-09 09:05:39,2026-08-16 09:05:39,DELIVERED,92.2
SHP00069993,ORD00073823,WH006,BlueDart,2026-05-27 13:18:03,2026-05-30 13:18:03,DELAYED,1386.83
SHP00069994,ORD00073824,WH007,Delhivery,2025-12-20 22:32:08,2025-12-24 22:32:08,DELIVERED,779.94
SHP00069995,ORD00073825,WH007,Ecom Express,2025-10-03 20:34:49,,CANCELLED,1256.45
SHP00069996,ORD00073826,WH004,Ecom Express,2025-10-23 14:04:29,2025-10-30 14:04:29,DELIVERED,1302.99
SHP00069997,ORD00073827,WH003,DTDC,2025-10-03 13:28:07,2025-10-12 13:28:07,DELIVERED,313.57
SHP00069998,ORD00073828,WH008,DHL,2025-07-29 19:26:46,2025-08-08 19:26:46,DELIVERED,1456.79
SHP00069999,ORD00073829,WH009,BlueDart,2026-08-01 05:24:29,2026-08-06 05:24:29,DELIVERED,1111.78
SHP00070000,ORD00073830,WH009,BlueDart,2025-05-03 12:46:55,,IN_TRANSIT,386.23
SHP00070001,ORD00073831,WH009,BlueDart,2025-11-22 23:56:57,,IN_TRANSIT,968.81
SHP00070002,ORD00073832,WH005,DTDC,2025-05-21 20:31:40,2025-05-23 20:31:40,DELIVERED,248.13
SHP00070003,ORD00073833,WH004,Ecom Express,2026-06-16 21:43:14,2026-06-21 21:43:14,DELIVERED,1065.61
SHP00070004,ORD00073834,WH009,Ecom Express,2026-06-14 01:05:05,,CANCELLED,1080.89
SHP00070005,ORD00073835,WH007,DHL,2025-07-07 21:56:41,2025-07-13 21:56:41,DELIVERED,418.44
SHP00070006,ORD00073836,WH008,DTDC,2025-05-23 23:24:17,2025-06-02 23:24:17,DELIVERED,873.37
SHP00070007,ORD00073837,WH004,XpressBees,2026-04-25 19:51:03,2026-04-27 19:51:03,DELIVERED,250.09
SHP00070008,ORD00073838,WH001,DHL,2025-04-16 05:50:46,2025-04-26 05:50:46,DELIVERED,1408.26
SHP00070009,ORD00073839,WH009,DHL,2026-03-06 23:21:22,2026-03-07 23:21:22,DELIVERED,362.36
SHP00070010,ORD00073841,WH004,Delhivery,2025-10-24 12:07:27,2025-11-01 12:07:27,DELIVERED,880.39
SHP00070011,ORD00073842,WH003,FedEx,2025-04-16 19:17:28,2025-04-25 19:17:28,DELIVERED,1081.04
SHP00070012,ORD00073843,WH010,Delhivery,2025-11-22 12:51:37,2025-12-02 12:51:37,DELIVERED,748.58
SHP00070013,ORD00073844,WH007,Delhivery,2025-10-29 12:39:04,2025-11-07 12:39:04,DELIVERED,1131.49
SHP00070014,ORD00073845,WH006,XpressBees,2025-06-12 18:42:42,2025-06-15 18:42:42,DELIVERED,540.32
SHP00070015,ORD00073846,WH003,FedEx,2026-03-22 00:29:09,,IN_TRANSIT,1066.13
SHP00070016,ORD00073847,WH006,FedEx,2025-12-30 05:50:18,2026-01-08 05:50:18,DELIVERED,518.32
SHP00070017,ORD00073848,WH009,XpressBees,2025-11-12 14:08:11,,IN_TRANSIT,1260.86
SHP00070018,ORD00073849,WH005,FedEx,2025-07-13 01:14:39,2025-07-22 01:14:39,DELIVERED,933.77
SHP00070019,ORD00073850,WH001,DTDC,2026-05-22 06:12:51,,IN_TRANSIT,61.11
SHP00070020,ORD00073851,WH008,FedEx,2025-03-19 04:05:09,,CANCELLED,565.25
SHP00070021,ORD00073852,WH007,Delhivery,2026-03-29 04:28:25,,IN_TRANSIT,399.35
SHP00070022,ORD00073853,WH008,DTDC,2025-07-16 03:06:06,2025-07-23 03:06:06,DELIVERED,583.61
SHP00070023,ORD00073855,WH006,DHL,2025-05-14 05:01:24,2025-05-19 05:01:24,DELIVERED,1092.18
SHP00070024,ORD00073856,WH006,Delhivery,2025-02-27 10:10:43,,CANCELLED,607.3
SHP00070025,ORD00073857,WH006,Ecom Express,2025-04-23 19:43:26,2025-05-03 19:43:26,DELAYED,1037.96
SHP00070026,ORD00073858,WH002,Delhivery,2025-09-06 22:00:48,2025-09-15 22:00:48,DELIVERED,552.69
SHP00070027,ORD00073859,WH009,DHL,2025-07-26 23:38:28,,DELIVERED,1217.46
SHP00070028,ORD00073860,WH003,XpressBees,2025-11-02 00:43:12,,IN_TRANSIT,371.51
SHP00070029,ORD00073861,WH004,Ecom Express,2026-07-17 16:39:57,2026-07-25 16:39:57,DELIVERED,1158.29
SHP00070030,ORD00073862,WH006,Ecom Express,2025-02-10 11:10:48,2025-02-17 11:10:48,DELIVERED,55.57
SHP00070031,ORD00073863,WH008,DHL,2025-11-18 00:00:01,2025-11-21 00:00:01,DELIVERED,1239.49
SHP00070032,ORD00073864,WH003,FedEx,2025-03-10 12:11:49,,IN_TRANSIT,622.2
SHP00070033,ORD00073865,WH003,Delhivery,2025-12-01 10:53:45,2025-12-02 10:53:45,DELIVERED,807.31
SHP00070034,ORD00073866,WH003,Delhivery,2025-03-06 19:53:44,2025-03-07 19:53:44,DELIVERED,499.28
SHP00070035,ORD00073867,WH001,Ecom Express,2025-12-30 22:40:17,,IN_TRANSIT,1084.36
SHP00070036,ORD00073868,WH005,Delhivery,2026-02-26 17:13:40,2026-02-27 17:13:40,DELIVERED,1213.32
SHP00070037,ORD00073869,WH001,FedEx,2025-02-03 19:55:31,2025-02-11 19:55:31,DELIVERED,280.97
SHP00070038,ORD00073870,WH003,Ecom Express,2025-07-12 04:44:27,2025-07-14 04:44:27,DELIVERED,1463.45
SHP00070039,ORD00073871,WH009,Ecom Express,2025-12-22 12:55:01,2025-12-23 12:55:01,DELIVERED,1357.48
SHP00070040,ORD00073872,WH004,Ecom Express,2025-03-03 13:45:31,2025-03-12 13:45:31,DELIVERED,942.12
SHP00070041,ORD00073873,WH004,DHL,2026-02-12 09:58:32,2026-02-16 09:58:32,DELIVERED,255.1
SHP00070042,ORD00073874,WH006,Ecom Express,2026-05-04 14:28:44,2026-05-14 14:28:44,DELIVERED,1128.62
SHP00070043,ORD00073875,WH007,DTDC,2025-02-27 19:33:44,2025-03-05 19:33:44,DELAYED,1063.45
SHP00070044,ORD00073876,WH007,FedEx,2025-02-20 19:52:12,2025-02-27 19:52:12,DELIVERED,81.97
SHP00070045,ORD00073877,WH006,FedEx,2025-02-21 13:43:47,,IN_TRANSIT,1057.85
SHP00070046,ORD00073878,WH006,FedEx,2025-05-17 04:37:17,2025-05-19 04:37:17,DELIVERED,407.27
SHP00070047,ORD00073879,WH004,Ecom Express,2025-09-05 13:41:55,,IN_TRANSIT,371.78
SHP00070048,ORD00073881,WH004,XpressBees,2025-02-16 13:28:19,2025-02-24 13:28:19,DELIVERED,645.64
SHP00070049,ORD00073882,WH001,BlueDart,2025-04-17 03:51:21,2025-04-22 03:51:21,DELIVERED,1365.09
SHP00070050,ORD00073883,WH003,DHL,2026-06-02 19:26:19,2026-06-05 19:26:19,DELIVERED,1067.63
SHP00070051,ORD00073884,WH002,Ecom Express,2026-05-28 22:18:29,2026-06-03 22:18:29,DELAYED,460.67
SHP00070052,ORD00073885,WH009,DHL,2025-09-08 14:29:34,2025-09-12 14:29:34,DELIVERED,130.08
SHP00070053,ORD00073886,WH008,Delhivery,2026-06-11 17:09:43,2026-06-14 17:09:43,DELIVERED,1249.41
SHP00070054,ORD00073887,WH004,FedEx,2025-10-19 10:47:00,2025-10-27 10:47:00,DELIVERED,186.52
SHP00070055,ORD00073888,WH002,DHL,2025-06-09 11:44:33,2025-06-19 11:44:33,DELAYED,575.46
SHP00070056,ORD00073889,WH002,DHL,2025-03-06 16:10:58,2025-03-12 16:10:58,DELIVERED,446.16
SHP00070057,ORD00073890,WH005,DTDC,2026-01-28 11:27:10,,CANCELLED,471.45
SHP00070058,ORD00073891,WH008,FedEx,2025-08-21 10:58:30,2025-08-28 10:58:30,DELIVERED,1377.61
SHP00070059,ORD00073892,WH009,DHL,2026-02-05 05:28:09,,IN_TRANSIT,1444.72
SHP00070060,ORD00073893,WH007,Delhivery,2025-09-09 22:06:26,2025-09-16 22:06:26,DELIVERED,348.75
SHP00070061,ORD00073894,WH006,FedEx,2026-07-18 12:08:30,2026-07-26 12:08:30,DELAYED,537.32
SHP00070062,ORD00073895,WH006,XpressBees,2026-07-04 20:31:44,2026-07-14 20:31:44,DELIVERED,271.05
SHP00070063,ORD00073896,WH005,DTDC,2025-01-18 17:46:36,,IN_TRANSIT,466.47
SHP00070064,ORD00073897,WH005,DHL,2025-11-15 23:04:41,2025-11-17 23:04:41,DELIVERED,250.61
SHP00070065,ORD00073898,WH005,DHL,2025-05-30 18:53:01,2025-06-04 18:53:01,DELIVERED,1260.11
SHP00070066,ORD00073899,WH010,DHL,2026-01-04 06:01:22,2026-01-14 06:01:22,DELAYED,830.27
SHP00070067,ORD00073900,WH009,BlueDart,2026-07-29 15:01:11,2026-08-07 15:01:11,DELIVERED,1432.12
SHP00070068,ORD00073902,WH003,FedEx,2025-07-03 16:06:55,2025-07-05 16:06:55,DELIVERED,842.29
SHP00070069,ORD00073903,WH002,BlueDart,2026-03-18 14:52:07,2026-03-24 14:52:07,DELIVERED,1068.86
SHP00070070,ORD00073904,WH010,DHL,2026-05-29 00:18:30,2026-06-01 00:18:30,DELIVERED,1024.62
SHP00070071,ORD00073905,WH009,BlueDart,2026-06-23 22:07:53,2026-07-03 22:07:53,DELIVERED,469.4
SHP00070072,ORD00073906,WH009,Ecom Express,2026-07-15 08:18:55,2026-07-23 08:18:55,DELAYED,279.75
SHP00070073,ORD00073907,WH009,Ecom Express,2025-02-04 08:36:00,,IN_TRANSIT,982.59
SHP00070074,ORD00073908,WH009,DHL,2025-10-20 21:50:29,2025-10-23 21:50:29,DELIVERED,314.28
SHP00070075,ORD00073909,WH003,FedEx,2025-09-29 19:44:09,2025-09-30 19:44:09,DELIVERED,1474.77
SHP00070076,ORD00073910,WH006,Delhivery,2025-03-04 08:18:06,2025-03-07 08:18:06,DELIVERED,1256.7
SHP00070077,ORD00073911,WH005,DTDC,2026-06-21 20:04:51,,IN_TRANSIT,1251.55
SHP00070078,ORD00073912,WH009,BlueDart,2025-08-28 11:30:20,2025-08-30 11:30:20,DELIVERED,751.69
SHP00070079,ORD00073913,WH008,Ecom Express,2026-07-02 02:47:37,2026-07-05 02:47:37,DELIVERED,851.16
SHP00070080,ORD00073914,WH003,Delhivery,2025-07-27 22:03:39,2025-08-03 22:03:39,DELIVERED,872.51
SHP00070081,ORD00073915,WH002,Ecom Express,2025-06-26 06:54:17,,IN_TRANSIT,231.84
SHP00070082,ORD00073916,WH006,XpressBees,2026-04-27 09:33:16,,IN_TRANSIT,1354.13
SHP00070083,ORD00073918,WH008,Ecom Express,2025-01-14 04:38:02,2025-01-17 04:38:02,DELIVERED,176.16
SHP00070084,ORD00073919,WH009,Ecom Express,2026-07-04 07:22:25,,IN_TRANSIT,147.82
SHP00070085,ORD00073920,WH007,DTDC,2026-01-19 23:25:26,,CANCELLED,1296.14
SHP00070086,ORD00073921,WH008,BlueDart,2026-04-06 20:28:22,2026-04-08 20:28:22,DELIVERED,407.44
SHP00070087,ORD00073922,WH010,DHL,2025-08-30 13:00:37,,IN_TRANSIT,1410.69
SHP00070088,ORD00073923,WH009,FedEx,2025-08-05 00:52:09,2025-08-09 00:52:09,DELAYED,551.77
SHP00070089,ORD00073924,WH009,BlueDart,2026-06-09 15:02:08,2026-06-16 15:02:08,DELIVERED,446.05
SHP00070090,ORD00073925,WH004,FedEx,2025-11-02 16:32:55,,CANCELLED,236.17
SHP00070091,ORD00073926,WH005,FedEx,2026-02-28 06:20:54,2026-03-01 06:20:54,DELIVERED,1281.3
SHP00070092,ORD00073927,WH002,DHL,2025-07-25 03:07:03,2025-07-30 03:07:03,DELIVERED,419.43
SHP00070093,ORD00073928,WH001,BlueDart,2026-05-20 07:42:45,2026-05-23 07:42:45,DELIVERED,1403.59
SHP00070094,ORD00073929,WH007,Ecom Express,2025-07-09 12:23:09,2025-07-12 12:23:09,DELAYED,1268.02
SHP00070095,ORD00073930,WH010,FedEx,2025-11-12 13:10:35,2025-11-17 13:10:35,DELAYED,721.59
SHP00070096,ORD00073931,WH004,DHL,2026-05-25 11:30:05,2026-06-03 11:30:05,DELIVERED,356.05
SHP00070097,ORD00073932,WH001,XpressBees,2026-04-17 19:19:29,,IN_TRANSIT,1210.9
SHP00070098,ORD00073933,WH003,XpressBees,2025-11-06 12:01:29,2025-11-08 12:01:29,DELIVERED,99.96
SHP00070099,ORD00073934,WH010,Delhivery,2025-04-11 19:52:03,2025-04-17 19:52:03,DELIVERED,1391.86
SHP00070100,ORD00073935,WH008,Delhivery,2026-06-09 17:36:36,2026-06-18 17:36:36,DELIVERED,527.34
SHP00070101,ORD00073936,WH004,DTDC,2026-03-21 23:36:02,2026-03-23 23:36:02,DELAYED,739.65
SHP00070102,ORD00073937,WH002,Ecom Express,2025-12-25 02:49:06,2025-12-26 02:49:06,DELIVERED,1485.95
SHP00070103,ORD00073938,WH003,DHL,2025-04-08 05:59:44,2025-04-09 05:59:44,DELIVERED,1108.47
SHP00070104,ORD00073939,WH003,Delhivery,2025-06-26 23:01:32,2025-07-01 23:01:32,DELIVERED,643.02
SHP00070105,ORD00073940,WH005,BlueDart,2025-12-01 05:36:11,2025-12-08 05:36:11,DELIVERED,963.26
SHP00070106,ORD00073941,WH007,DTDC,2025-02-05 22:57:09,2025-02-10 22:57:09,DELIVERED,345.63
SHP00070107,ORD00073942,WH002,Delhivery,2025-02-26 00:12:58,2025-03-08 00:12:58,DELIVERED,291.15
SHP00070108,ORD00073943,WH003,BlueDart,2026-01-31 06:19:41,2026-02-07 06:19:41,DELIVERED,193.87
SHP00070109,ORD00073944,WH003,DTDC,2025-09-21 13:16:19,2025-09-30 13:16:19,DELIVERED,1142.65
SHP00070110,ORD00073945,WH003,Ecom Express,2025-05-24 13:27:24,2025-06-02 13:27:24,DELAYED,739.69
SHP00070111,ORD00073946,WH002,Ecom Express,2026-05-21 01:40:31,,IN_TRANSIT,72.71
SHP00070112,ORD00073947,WH001,Ecom Express,2026-04-17 07:39:48,2026-04-21 07:39:48,DELIVERED,1037.32
SHP00070113,ORD00073948,WH005,DHL,2026-05-30 04:43:31,2026-06-08 04:43:31,DELIVERED,896.39
SHP00070114,ORD00073949,WH001,Delhivery,2025-09-25 22:18:14,2025-09-27 22:18:14,DELIVERED,1000.66
SHP00070115,ORD00073950,WH003,FedEx,2025-10-26 06:58:20,2025-11-01 06:58:20,DELIVERED,98.14
SHP00070116,ORD00073951,WH004,XpressBees,2026-03-18 00:43:12,2026-03-20 00:43:12,DELIVERED,1458.98
SHP00070117,ORD00073952,WH005,XpressBees,2026-01-31 07:35:45,,IN_TRANSIT,849.57
SHP00070118,ORD00073953,WH003,DHL,2025-06-17 17:18:49,2025-06-19 17:18:49,DELIVERED,74.61
SHP00070119,ORD00073954,WH002,XpressBees,2026-04-17 13:56:38,2026-04-19 13:56:38,DELIVERED,953.02
SHP00070120,ORD00073955,WH004,Delhivery,2025-06-27 03:27:46,2025-07-03 03:27:46,DELIVERED,1024.69
SHP00070121,ORD00073957,WH007,FedEx,2025-06-08 21:05:11,2025-06-10 21:05:11,DELIVERED,536.83
SHP00070122,ORD00073958,WH003,Delhivery,2025-10-29 21:49:30,2025-11-07 21:49:30,DELIVERED,66.54
SHP00070123,ORD00073959,WH006,XpressBees,2026-05-14 08:28:44,2026-05-17 08:28:44,DELIVERED,467.85
SHP00070124,ORD00073960,WH008,XpressBees,2025-09-06 08:21:33,2025-09-12 08:21:33,DELAYED,429.2
SHP00070125,ORD00073961,WH003,BlueDart,2025-06-05 07:57:49,2025-06-14 07:57:49,DELAYED,1344.82
SHP00070126,ORD00073962,WH008,FedEx,2025-11-20 14:15:27,2025-11-22 14:15:27,DELIVERED,1098.69
SHP00070127,ORD00073963,WH007,Delhivery,2025-08-01 10:45:44,,IN_TRANSIT,933.73
SHP00070128,ORD00073964,WH005,BlueDart,2025-02-23 17:41:55,2025-03-03 17:41:55,DELIVERED,1339.39
SHP00070129,ORD00073965,WH001,DHL,2026-01-03 05:23:52,,CANCELLED,174.82
SHP00070130,ORD00073966,WH007,Delhivery,2026-01-23 08:03:30,,CANCELLED,273.31
SHP00070131,ORD00073967,WH005,FedEx,2026-03-12 07:48:48,2026-03-19 07:48:48,DELIVERED,1300.29
SHP00070132,ORD00073968,WH002,Ecom Express,2025-03-16 09:12:18,,IN_TRANSIT,117.87
SHP00070133,ORD00073969,WH005,FedEx,2026-05-21 12:34:47,2026-05-29 12:34:47,DELIVERED,955.97
SHP00070134,ORD00073970,WH007,BlueDart,2026-08-09 18:07:56,,IN_TRANSIT,397.85
SHP00070135,ORD00073971,WH001,FedEx,2025-12-23 00:42:10,,CANCELLED,1488.73
SHP00070136,ORD00073972,WH006,DTDC,2026-02-15 23:36:40,2026-02-21 23:36:40,DELIVERED,816.58
SHP00070137,ORD00073973,WH004,FedEx,2026-04-16 13:37:11,2026-04-19 13:37:11,DELIVERED,107.92
SHP00070138,ORD00073974,WH003,DTDC,2025-12-15 22:48:56,2025-12-17 22:48:56,DELIVERED,562.45
SHP00070139,ORD00073975,WH005,Delhivery,2025-04-10 15:39:01,2025-04-11 15:39:01,DELIVERED,1075.39
SHP00070140,ORD00073976,WH001,DHL,2026-06-19 01:03:16,2026-06-20 01:03:16,DELIVERED,964.03
SHP00070141,ORD00073977,WH003,FedEx,2026-01-24 21:56:54,,IN_TRANSIT,990.72
SHP00070142,ORD00073978,WH008,DTDC,2026-06-24 04:00:14,2026-07-04 04:00:14,DELIVERED,429.22
SHP00070143,ORD00073979,WH002,Ecom Express,2025-09-08 10:07:36,,CANCELLED,252.21
SHP00070144,ORD00073980,WH007,BlueDart,2026-05-09 13:32:14,2026-05-17 13:32:14,DELIVERED,914.69
SHP00070145,ORD00073981,WH006,FedEx,2026-03-29 00:49:25,2026-04-04 00:49:25,DELIVERED,606.78
SHP00070146,ORD00073982,WH007,XpressBees,2025-04-24 00:18:26,2025-05-01 00:18:26,DELIVERED,817.72
SHP00070147,ORD00073983,WH003,FedEx,2025-04-05 08:05:46,2025-04-15 08:05:46,DELAYED,534.8
SHP00070148,ORD00073984,WH003,XpressBees,2026-08-02 16:58:25,2026-08-05 16:58:25,DELIVERED,1340.44
SHP00070149,ORD00073985,WH009,XpressBees,2026-01-17 06:40:57,,IN_TRANSIT,205.62
SHP00070150,ORD00073986,WH010,Ecom Express,2025-02-28 21:22:27,2025-03-02 21:22:27,DELIVERED,854.98
SHP00070151,ORD00073987,WH009,XpressBees,2025-01-30 20:43:30,2025-02-03 20:43:30,DELIVERED,240.57
SHP00070152,ORD00073988,WH007,Delhivery,2025-01-25 07:18:02,,IN_TRANSIT,1474.77
SHP00070153,ORD00073989,WH001,XpressBees,2025-03-12 21:03:18,2025-03-21 21:03:18,DELIVERED,1173.2
SHP00070154,ORD00073990,WH003,XpressBees,2026-02-20 16:12:26,2026-02-26 16:12:26,DELAYED,905.83
SHP00070155,ORD00073991,WH006,BlueDart,2025-08-04 16:44:55,2025-08-05 16:44:55,DELIVERED,1198.8
SHP00070156,ORD00073992,WH003,XpressBees,2025-09-18 22:04:49,2025-09-19 22:04:49,DELIVERED,850.16
SHP00070157,ORD00073993,WH010,DTDC,2025-03-17 08:00:45,2025-03-21 08:00:45,DELIVERED,1063.13
SHP00070158,ORD00073994,WH008,Delhivery,2026-05-23 23:43:00,2026-05-27 23:43:00,DELAYED,64.59
SHP00070159,ORD00073995,WH001,DHL,2026-02-01 16:22:50,2026-02-04 16:22:50,DELIVERED,1310.92
SHP00070160,ORD00073996,WH002,BlueDart,2025-10-06 06:07:21,,IN_TRANSIT,620.59
SHP00070161,ORD00073997,WH003,DHL,2025-06-11 18:46:25,2025-06-13 18:46:25,DELIVERED,275.72
SHP00070162,ORD00073998,WH003,XpressBees,2026-02-16 16:58:20,2026-02-21 16:58:20,DELAYED,277.41
SHP00070163,ORD00073999,WH003,FedEx,2026-06-25 16:56:54,2026-06-30 16:56:54,DELIVERED,908.87
SHP00070164,ORD00074000,WH003,Ecom Express,2025-06-07 02:18:30,,IN_TRANSIT,1458.23
SHP00070165,ORD00074001,WH010,DTDC,2026-06-20 08:02:10,,CANCELLED,1493.01
SHP00070166,ORD00074002,WH004,DTDC,2025-01-19 20:45:29,,IN_TRANSIT,1380.15
SHP00070167,ORD00074003,WH003,Ecom Express,2025-11-23 17:11:43,2025-11-27 17:11:43,DELIVERED,526.01
SHP00070168,ORD00074004,WH005,XpressBees,2025-03-27 16:56:10,2025-03-30 16:56:10,DELIVERED,870.04
SHP00070169,ORD00074005,WH009,BlueDart,2026-04-21 07:23:30,2026-04-24 07:23:30,DELIVERED,1455.8
SHP00070170,ORD00074006,WH004,DHL,2025-08-19 08:07:55,2025-08-25 08:07:55,DELIVERED,242.39
SHP00070171,ORD00074007,WH001,Ecom Express,2025-06-17 02:02:49,2025-06-19 02:02:49,DELIVERED,238.83
SHP00070172,ORD00074008,WH006,Ecom Express,2026-05-03 15:40:18,2026-05-10 15:40:18,DELAYED,1482.75
SHP00070173,ORD00074009,WH004,Delhivery,2025-09-22 23:37:15,2025-10-02 23:37:15,DELIVERED,909.15
SHP00070174,ORD00074010,WH007,Ecom Express,2025-10-18 15:47:53,2025-10-27 15:47:53,DELAYED,1066.05
SHP00070175,ORD00074011,WH003,FedEx,2025-06-25 18:44:36,2025-07-05 18:44:36,DELAYED,72.94
SHP00070176,ORD00074012,WH010,Ecom Express,2026-05-01 07:37:26,2026-05-09 07:37:26,DELIVERED,892.7
SHP00070177,ORD00074013,WH005,BlueDart,2025-09-11 13:59:29,2025-09-14 13:59:29,DELIVERED,1281.04
SHP00070178,ORD00074014,WH009,DTDC,2026-05-20 00:31:22,2026-05-26 00:31:22,DELAYED,495.05
SHP00070179,ORD00074015,WH005,DHL,2025-07-16 15:58:04,2025-07-23 15:58:04,DELIVERED,1443.73
