order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,total_amount,order_status,payment_status
ORD00081605,CUST003917,PROD00168,WH008,2025-01-22 12:47:39,5,2376.64,11883.2,PLACED,PAID
ORD00081606,CUST002163,PROD00447,WH004,2026-04-25 15:33:27,9,1899.81,17098.29,DELIVERED,PENDING
ORD00081607,CUST005710,PROD00288,WH005,2025-12-08 17:20:52,8,2126.51,17012.08,DELIVERED,PENDING
ORD00081608,CUST007717,PROD00030,WH006,2026-07-26 20:04:47,8,1818.07,14544.56,CANCELLED,PAID
ORD00081609,CUST005781,PROD00294,WH006,2025-03-14 11:35:38,1,369.63,369.63,SHIPPED,PENDING
ORD00081610,CUST005540,PROD00327,WH005,2025-11-17 15:40:11,5,2416.25,12081.25,DELIVERED,PAID
ORD00081611,CUST002417,PROD00185,WH010,2025-08-11 11:57:57,9,938.15,8443.35,DELIVERED,PAID
ORD00081612,CUST000225,PROD00107,WH010,2025-05-12 22:08:44,4,1829.8,7319.2,PROCESSING,REFUNDED
ORD00081613,CUST008133,PROD00095,WH004,2026-05-13 19:25:04,10,1008.59,10085.9,DELIVERED,REFUNDED
ORD00081614,CUST003812,PROD00392,WH004,2025-05-17 14:35:44,1,2047.42,2047.42,DELIVERED,PENDING
ORD00081615,CUST002699,PROD00160,WH009,2026-02-10 21:39:32,2,984.02,1968.04,DELIVERED,PAID
ORD00081616,CUST001150,PROD00321,WH004,2025-04-08 18:42:45,7,1408.03,9856.21,PLACED,PAID
ORD00081617,CUST005123,PROD00102,WH006,2025-01-11 01:08:42,7,551.06,3857.42,CANCELLED,PAID
ORD00081618,CUST008155,PROD00398,WH005,2025-04-28 03:21:58,6,768.5,4611.0,DELIVERED,PAID
ORD00081619,CUST008198,PROD00445,WH007,2025-04-29 23:46:27,6,2246.98,13481.88,DELIVERED,PAID
ORD00081620,CUST006818,PROD00202,WH005,2025-05-13 02:45:45,1,488.04,488.04,DELIVERED,PAID
ORD00081621,CUST008709,PROD00201,WH002,2025-06-09 07:34:42,4,849.52,3398.08,DELIVERED,PAID
ORD00081622,CUST002071,PROD00262,WH001,2025-06-07 14:14:37,3,2733.28,8199.84,DELIVERED,PAID
ORD00081623,CUST006461,PROD00124,WH010,2026-08-01 00:40:42,2,181.35,362.7,DELIVERED,PAID
ORD00081624,CUST000425,PROD00122,WH004,2025-01-27 17:27:34,5,1710.43,8552.15,PLACED,PAID
ORD00081625,CUST006796,PROD00214,WH002,2026-04-07 09:00:47,4,1653.05,6612.2,DELIVERED,PAID
ORD00081626,CUST006479,PROD00442,WH010,2025-08-01 20:42:10,7,1003.32,7023.24,DELIVERED,PAID
ORD00081627,CUST004833,PROD00468,WH010,2025-01-30 20:03:45,8,2961.48,23691.84,DELIVERED,REFUNDED
ORD00081628,CUST002517,PROD00233,WH006,2025-08-24 03:31:20,7,2245.06,15715.42,DELIVERED,PAID
ORD00081629,CUST005602,PROD00245,WH010,2026-02-28 23:18:08,6,1432.7,8596.2,SHIPPED,PENDING
ORD00081630,CUST000489,PROD00128,WH004,2025-09-19 12:23:45,9,828.88,7459.92,PLACED,PAID
ORD00081631,CUST008859,PROD00337,WH002,2025-06-02 05:07:04,4,258.57,1034.28,DELIVERED,PENDING
ORD00081632,CUST003223,PROD00014,WH008,2026-05-24 23:38:48,3,2185.38,6556.14,PROCESSING,REFUNDED
ORD00081633,CUST005363,PROD00222,WH007,2025-05-07 20:09:05,10,1824.59,18245.9,DELIVERED,PAID
ORD00081634,CUST004084,PROD00367,WH010,2025-08-27 03:01:26,6,1493.66,8961.96,DELIVERED,PAID
ORD00081635,CUST008090,PROD00048,WH004,2026-03-02 16:15:15,7,64.53,451.71,PLACED,PAID
ORD00081636,CUST003967,PROD00124,WH006,2026-05-11 08:49:58,2,181.35,362.7,DELIVERED,PAID
ORD00081637,CUST006926,PROD00484,WH006,2026-07-03 13:03:32,6,3045.05,18270.3,DELIVERED,PAID
ORD00081638,CUST002883,PROD00397,WH002,2025-01-22 10:50:20,4,487.1,1948.4,PROCESSING,PAID
ORD00081639,CUST007573,PROD00249,WH010,2025-02-28 00:50:39,10,1311.34,13113.4,DELIVERED,REFUNDED
ORD00081640,CUST004896,PROD00364,WH001,2026-04-29 09:14:33,-1,3495.94,24471.58,SHIPPED,PENDING
ORD00081641,CUST005324,PROD00412,WH004,2026-06-27 02:22:06,3,2937.21,8811.63,SHIPPED,PENDING
ORD00081642,CUST006979,PROD00243,WH006,2026-03-28 15:50:15,3,1543.15,4629.45,DELIVERED,PAID
ORD00081643,CUST000222,PROD00285,WH005,2025-03-28 21:25:23,5,2503.61,12518.05,CANCELLED,PENDING
ORD00081644,CUST009092,PROD00026,WH004,2025-02-27 23:09:26,6,1403.82,8422.92,DELIVERED,PENDING
ORD00081645,CUST001516,PROD00081,WH004,2025-05-07 15:15:45,9,1204.49,10840.41,DELIVERED,PENDING
ORD00081646,CUST006516,PROD00027,WH007,2025-02-20 12:22:35,-5,434.57,869.14,PROCESSING,PAID
ORD00081647,CUST004311,PROD00215,WH008,2025-11-19 02:37:08,4,1309.97,5239.88,DELIVERED,PAID
ORD00081648,CUST008289,PROD00341,WH004,2026-06-21 07:02:52,10,304.91,3049.1,DELIVERED,REFUNDED
ORD00081649,CUST000596,PROD00041,WH009,2025-05-31 14:43:13,3,739.55,2218.65,DELIVERED,PAID
ORD00081650,CUST007498,PROD00158,WH007,2025-03-14 05:18:03,6,2415.56,14493.36,SHIPPED,PAID
ORD00081651,CUST009515,PROD00476,WH010,2025-06-14 08:05:07,4,6.21,24.84,DELIVERED,PAID
ORD00081652,CUST000388,PROD00313,WH006,2026-04-20 04:30:11,3,950.84,2852.52,DELIVERED,PAID
ORD00081653,CUST004574,PROD00440,WH001,2025-08-09 15:23:56,4,1528.34,6113.36,DELIVERED,PAID
ORD00081654,CUST003876,PROD00208,WH010,2025-08-20 18:54:19,2,258.21,516.42,DELIVERED,PAID
ORD00081655,CUST003132,PROD00225,WH003,2025-10-31 05:25:39,9,2444.41,21999.69,PROCESSING,PAID
ORD00081656,CUST001065,PROD00186,WH008,2026-04-16 19:41:20,2,2528.95,5057.9,PLACED,PAID
ORD00081657,CUST003356,PROD00092,WH009,2025-03-30 02:09:38,10,1118.23,11182.3,DELIVERED,REFUNDED
ORD00081658,CUST009061,PROD00168,WH004,2025-06-23 11:42:53,1,2376.64,2376.64,CANCELLED,PENDING
ORD00081659,CUST008130,PROD00239,WH001,2026-02-08 12:29:11,3,910.09,2730.27,PROCESSING,PENDING
ORD00081660,CUST002028,PROD00090,WH008,2026-02-28 02:32:17,10,2082.8,20828.0,PLACED,REFUNDED
ORD00081661,CUST001018,PROD00135,WH009,2025-09-29 08:16:18,1,2604.35,2604.35,DELIVERED,PAID
ORD00081662,CUST004413,PROD00497,WH004,2025-08-05 11:57:46,6,1829.33,10975.98,PLACED,PAID
ORD00081663,CUST007431,PROD00453,WH002,2026-06-18 11:50:40,5,1439.34,7196.7,PROCESSING,PAID
ORD00081664,CUST006601,PROD00246,WH008,2025-12-24 18:41:03,3,404.17,1212.51,DELIVERED,PENDING
ORD00081665,CUST004987,PROD00248,WH006,2025-04-02 19:54:15,10,171.1,1711.0,DELIVERED,PAID
ORD00081666,CUST001489,PROD00220,WH002,2025-08-17 17:11:53,10,1691.32,16913.2,DELIVERED,PAID
ORD00081667,CUST006527,PROD00406,WH004,2025-02-04 13:17:51,8,543.44,4347.52,PROCESSING,PAID
ORD00081668,CUST002756,PROD00367,WH010,2025-12-07 09:47:34,1,1493.66,1493.66,PROCESSING,PAID
ORD00081669,CUST005010,PROD00315,WH003,2026-07-04 06:49:55,1,1636.8,1636.8,DELIVERED,PAID
ORD00081670,CUST007075,PROD00174,WH008,2025-01-06 02:57:18,8,1318.15,10545.2,SHIPPED,REFUNDED
ORD00081671,CUST004814,PROD00026,WH005,2025-10-19 12:34:51,9,1403.82,12634.38,DELIVERED,REFUNDED
ORD00081672,CUST000310,PROD00149,WH004,2026-05-25 04:24:30,3,1390.87,4172.61,CANCELLED,PAID
ORD00081673,CUST007382,PROD00020,WH006,2025-09-19 05:10:16,5,2683.76,13418.8,DELIVERED,REFUNDED
ORD00081674,CUST005308,PROD00034,WH005,2026-07-28 15:13:34,1,338.54,338.54,PROCESSING,PAID
ORD00081675,CUST000164,PROD00302,WH003,2025-07-10 06:26:56,1,761.53,761.53,DELIVERED,PAID
ORD00081676,CUST004431,PROD00253,WH010,2026-04-22 12:20:34,5,1489.03,7445.15,SHIPPED,PENDING
ORD00081677,CUST008137,PROD00338,WH004,2026-01-17 00:29:18,7,2015.19,14106.33,DELIVERED,PAID
ORD00081678,CUST005156,PROD00039,WH001,2026-07-08 18:05:10,5,1468.32,7341.6,DELIVERED,PAID
ORD00081679,CUST005414,PROD00276,WH006,2025-08-28 09:53:57,3,65.43,196.29,CANCELLED,PAID
ORD00081680,CUST000618,PROD00093,WH002,2025-07-21 07:41:32,10,1496.9,14969.0,PLACED,PAID
ORD00081681,CUST009307,PROD00311,WH004,2025-04-09 22:28:57,10,1537.48,15374.8,DELIVERED,PAID
ORD00081682,CUST008257,PROD00141,WH003,2026-07-26 11:39:05,9,729.13,6562.17,SHIPPED,PENDING
ORD00081683,CUST001243,PROD00126,WH006,2026-04-16 07:15:01,2,1507.56,3015.12,DELIVERED,PENDING
ORD00081684,CUST005934,PROD00019,WH001,2025-09-29 03:40:55,2,2980.58,5961.16,DELIVERED,PENDING
ORD00081685,CUST004677,PROD00336,WH001,2025-06-16 18:18:16,8,2776.14,22209.12,DELIVERED,PENDING
ORD00081686,CUST002317,PROD00252,WH009,2026-04-14 07:10:10,9,532.94,4796.46,DELIVERED,REFUNDED
ORD00081687,CUST007243,PROD00194,WH005,2026-04-13 01:15:17,1,1873.28,1873.28,PLACED,PAID
ORD00081688,CUST000541,PROD00061,WH005,2026-05-24 18:57:04,6,1102.48,6614.88,DELIVERED,PAID
ORD00081689,CUST007036,PROD00047,WH001,2025-09-09 22:17:30,1,1163.81,1163.81,PROCESSING,PAID
ORD00081690,CUST002367,PROD00339,WH006,2025-08-09 18:51:07,7,497.36,3481.52,DELIVERED,PAID
ORD00081691,CUST008799,PROD00281,WH004,2025-11-07 00:02:57,10,3482.79,34827.9,DELIVERED,PENDING
ORD00081692,CUST002835,PROD00156,WH004,2025-08-16 14:01:53,3,168.76,506.28,DELIVERED,PAID
ORD00081693,CUST006824,PROD00020,WH002,2026-07-23 23:42:08,9,2683.76,24153.84,DELIVERED,REFUNDED
ORD00081694,CUST005850,PROD00126,WH010,2026-05-29 16:17:59,6,1507.56,9045.36,DELIVERED,PAID
ORD00081695,CUST008587,PROD00195,WH002,2025-08-03 19:03:46,8,809.54,6476.32,DELIVERED,REFUNDED
ORD00081696,CUST009907,PROD00394,WH008,2026-08-01 19:11:00,8,2060.97,16487.76,PLACED,REFUNDED
ORD00081697,CUST005776,PROD00169,WH009,2025-12-10 12:20:14,7,1273.27,8912.89,PROCESSING,PAID
ORD00081698,,PROD00269,WH002,2025-04-23 13:01:53,2,164.01,328.02,DELIVERED,PAID
ORD00081699,CUST002846,PROD00373,WH004,2025-01-28 17:55:41,9,1576.91,14192.19,SHIPPED,PAID
ORD00081700,CUST002936,PROD00124,WH004,2025-09-19 19:21:36,2,181.35,362.7,DELIVERED,PAID
ORD00081701,CUST009135,PROD00346,WH005,2025-12-08 02:21:25,10,632.6,6326.0,DELIVERED,PAID
ORD00081702,CUST008802,PROD00280,WH005,2025-01-24 14:39:35,10,1475.59,14755.9,DELIVERED,PAID
ORD00081703,CUST006460,PROD00373,WH005,2025-07-22 04:55:55,8,1576.91,12615.28,DELIVERED,PENDING
ORD00081704,CUST000812,PROD00216,WH003,2026-04-28 11:17:39,9,1480.07,13320.63,SHIPPED,PAID
ORD00081705,CUST006993,PROD00278,WH006,2026-02-01 21:14:59,3,1037.11,3111.33,DELIVERED,PENDING
ORD00081706,CUST006675,PROD00066,WH005,2025-07-16 00:40:40,3,1643.24,4929.72,PLACED,PAID
ORD00081707,CUST001225,PROD00310,WH004,2025-06-29 11:49:05,9,840.12,7561.08,DELIVERED,REFUNDED
ORD00081708,CUST006320,PROD00372,WH010,2025-02-23 16:38:08,10,474.84,4748.4,DELIVERED,PAID
ORD00081709,CUST009895,PROD00281,WH007,2025-04-07 10:16:58,5,3482.79,17413.95,SHIPPED,REFUNDED
ORD00081710,CUST008393,PROD00346,WH001,2026-04-18 18:16:27,9,632.6,5693.4,SHIPPED,PAID
ORD00081711,CUST000103,PROD00304,WH001,2025-10-21 07:43:08,5,2139.01,10695.05,SHIPPED,PAID
ORD00081712,CUST000606,PROD00117,WH008,2025-04-30 01:19:22,6,162.67,976.02,DELIVERED,PENDING
ORD00081713,CUST003947,PROD00387,WH009,2025-03-21 02:31:29,4,2808.58,11234.32,PLACED,PENDING
ORD00081714,CUST008779,PROD00225,WH006,2025-03-26 13:25:05,3,2444.41,7333.23,SHIPPED,PAID
ORD00081715,CUST007693,PROD00487,WH007,2025-07-08 23:12:28,8,2275.94,18207.52,SHIPPED,PAID
ORD00081716,CUST007085,PROD00084,WH009,2025-08-15 15:56:47,9,2970.66,26735.94,DELIVERED,PAID
ORD00081717,CUST005922,PROD00492,WH005,2026-03-15 08:38:47,8,3104.9,24839.2,PLACED,PAID
ORD00081718,CUST004441,PROD00021,WH007,2025-06-20 15:24:16,5,1970.37,9851.85,PLACED,PAID
ORD00081719,CUST009878,PROD00162,WH003,2025-06-27 11:31:51,10,363.35,3633.5,DELIVERED,REFUNDED
ORD00081720,CUST000239,PROD00055,WH006,2025-09-05 20:01:53,7,2608.55,18259.85,SHIPPED,REFUNDED
ORD00081721,CUST004939,PROD00439,WH010,2026-06-15 03:23:35,6,2847.78,17086.68,PROCESSING,PAID
ORD00081722,CUST006749,PROD00324,WH004,2025-06-25 00:33:12,3,616.33,1848.99,DELIVERED,PAID
ORD00081723,CUST004594,PROD00461,WH001,2025-07-18 19:35:48,9,1798.13,16183.17,DELIVERED,PAID
ORD00081724,CUST009662,PROD00420,WH003,2026-06-07 05:26:41,3,1640.35,4921.05,PLACED,PENDING
ORD00081725,CUST006738,PROD00388,WH003,2026-02-19 03:34:04,5,1033.73,5168.65,DELIVERED,PAID
ORD00081726,CUST003810,PROD00290,WH001,2025-05-06 03:09:01,1,330.15,330.15,PLACED,PAID
ORD00081727,CUST002757,PROD00414,WH010,2026-01-04 20:26:15,5,2990.91,14954.55,DELIVERED,PAID
ORD00081728,CUST003179,PROD00113,WH007,2025-09-01 17:47:34,5,500.27,2501.35,PLACED,PAID
ORD00081729,CUST008248,PROD00236,WH008,2026-01-30 09:26:55,5,1810.36,9051.8,DELIVERED,PAID
ORD00081730,CUST001163,PROD00165,WH008,2026-01-02 07:31:55,3,1201.31,3603.93,PROCESSING,PAID
ORD00081731,CUST005672,PROD00468,WH008,2026-03-16 16:49:05,5,2961.48,14807.4,DELIVERED,REFUNDED
ORD00081732,CUST000036,PROD00147,WH005,2025-05-07 16:50:20,5,643.93,3219.65,SHIPPED,PAID
ORD00081733,CUST003781,PROD00229,WH004,2026-07-14 00:46:43,9,2132.25,19190.25,PLACED,PAID
ORD00081734,CUST003538,PROD00240,WH007,2025-08-13 07:58:39,4,25.5,102.0,DELIVERED,PAID
ORD00081735,CUST003126,PROD00134,WH002,2026-01-13 16:28:57,6,81.04,486.24,PROCESSING,PAID
ORD00081736,CUST001495,PROD00145,WH003,2025-04-27 04:11:02,5,1028.8,5144.0,DELIVERED,PAID
ORD00081737,CUST003875,PROD00056,WH008,2025-11-10 20:49:56,3,2502.85,7508.55,DELIVERED,PENDING
ORD00081738,CUST006969,PROD00321,WH008,2025-05-03 15:03:19,8,1408.03,11264.24,DELIVERED,PENDING
ORD00081739,CUST003824,PROD00227,WH004,2025-12-19 21:41:27,4,856.9,3427.6,SHIPPED,REFUNDED
ORD00081740,CUST006720,PROD00410,WH005,2026-04-04 12:53:02,5,1047.68,5238.4,PROCESSING,PAID
ORD00081741,CUST008647,PROD00031,WH005,2025-12-29 12:52:18,9,2189.97,19709.73,SHIPPED,PAID
ORD00081742,CUST001554,PROD00347,WH010,2025-09-27 14:12:31,7,983.08,6881.56,SHIPPED,PAID
ORD00081743,CUST001063,PROD00381,WH008,2026-06-03 15:41:34,2,1987.04,3974.08,DELIVERED,PAID
ORD00081744,CUST005110,PROD00409,WH007,2026-01-02 21:23:30,2,1532.65,3065.3,DELIVERED,PAID
ORD00081745,CUST006776,PROD00477,WH010,2026-05-11 08:52:50,0,655.76,3278.8,DELIVERED,PAID
ORD00081746,CUST004764,PROD00234,WH009,2025-09-16 14:53:52,10,2158.78,21587.8,PLACED,PAID
ORD00081747,CUST001971,PROD00321,WH005,2026-03-08 16:50:56,3,1408.03,4224.09,DELIVERED,REFUNDED
ORD00081748,CUST002823,PROD00454,WH004,2025-03-24 09:21:41,8,1891.88,15135.04,DELIVERED,PENDING
ORD00081749,CUST005944,PROD00098,WH002,2025-09-23 17:13:06,8,1098.37,8786.96,DELIVERED,PAID
ORD00081750,CUST006108,PROD00264,WH008,2025-06-02 09:04:28,3,1153.96,3461.88,DELIVERED,PAID
ORD00081751,CUST008900,PROD00034,WH006,2025-03-23 12:22:14,2,338.54,677.08,CANCELLED,PENDING
ORD00081752,CUST006615,PROD00226,WH002,2025-07-06 12:16:40,5,494.48,2472.4,SHIPPED,PENDING
ORD00081753,CUST005568,PROD00175,WH008,2025-01-14 07:57:32,2,205.58,411.16,DELIVERED,PAID
ORD00081754,CUST005675,PROD00146,WH007,2026-03-08 09:23:23,7,1873.71,13115.97,CANCELLED,PENDING
ORD00081755,CUST005342,PROD00059,WH005,2025-08-19 13:06:06,1,1277.75,1277.75,DELIVERED,PAID
ORD00081756,CUST000006,PROD00161,WH008,2026-02-08 07:02:09,8,2416.86,19334.88,SHIPPED,PAID
ORD00081757,CUST006583,PROD00053,WH009,2025-01-21 13:10:15,4,976.64,3906.56,PROCESSING,REFUNDED
ORD00081758,CUST008692,PROD00077,WH005,2026-04-08 00:29:28,7,71.33,499.31,CANCELLED,PAID
ORD00081759,CUST004688,PROD00134,WH009,2025-02-19 14:20:20,4,81.04,324.16,PLACED,REFUNDED
ORD00081760,CUST009119,PROD00398,WH007,2026-06-25 13:04:26,9,768.5,6916.5,PLACED,PAID
ORD00081761,CUST001125,PROD00286,WH002,2025-02-25 18:27:15,9,539.85,4858.65,PLACED,PENDING
ORD00081762,CUST003814,PROD00275,WH006,2026-02-25 22:49:06,7,27.03,189.21,DELIVERED,PAID
ORD00081763,CUST009843,PROD00452,WH003,2026-01-16 03:36:21,4,579.33,2317.32,DELIVERED,PAID
ORD00081764,CUST005769,PROD00283,WH002,2026-01-01 00:27:33,3,45.12,135.36,DELIVERED,PAID
ORD00081765,CUST007532,PROD00180,WH010,2025-09-09 19:42:36,9,2723.29,24509.61,SHIPPED,REFUNDED
ORD00081766,CUST004531,PROD00380,WH005,2025-09-01 16:41:58,4,1074.94,4299.76,SHIPPED,PENDING
ORD00081767,CUST004478,PROD00441,WH010,2025-09-15 02:15:20,8,1157.02,9256.16,DELIVERED,PAID
ORD00081768,CUST003038,PROD00004,WH010,2026-02-26 09:23:00,6,595.69,3574.14,PLACED,PAID
ORD00081769,CUST001688,PROD00346,WH008,2025-12-07 11:17:18,7,632.6,4428.2,DELIVERED,PAID
ORD00081770,CUST000544,PROD00137,WH007,2025-09-17 16:03:30,3,198.36,595.08,PLACED,PAID
ORD00081771,CUST006891,PROD00258,WH010,2026-05-16 19:48:41,9,3138.1,28242.9,PROCESSING,PAID
ORD00081772,CUST004140,PROD00123,WH002,2025-10-28 12:16:42,7,684.15,4789.05,CANCELLED,PAID
ORD00081773,CUST000994,PROD00043,WH003,2026-05-26 19:50:04,9,1683.49,15151.41,DELIVERED,PENDING
ORD00081774,CUST004314,PROD00108,WH009,2026-03-12 22:53:24,8,3219.92,25759.36,CANCELLED,REFUNDED
ORD00081775,CUST006154,PROD00190,WH010,2026-02-01 03:15:03,7,1242.32,8696.24,DELIVERED,PAID
ORD00081776,CUST004253,PROD00242,WH010,2026-01-13 15:02:21,6,511.43,3068.58,DELIVERED,PAID
ORD00081777,CUST003552,PROD00489,WH009,2025-12-02 23:05:17,3,1680.72,5042.16,PLACED,PAID
ORD00081778,CUST006618,PROD00475,WH003,2026-06-23 18:39:48,2,3180.8,6361.6,PROCESSING,PAID
ORD00081779,CUST006809,PROD00443,WH004,2025-11-29 18:43:23,6,1713.14,10278.84,DELIVERED,PAID
ORD00081780,CUST003301,PROD00355,WH002,2026-01-13 19:28:11,6,2514.4,15086.4,DELIVERED,PAID
ORD00081781,CUST005397,PROD00337,WH004,2025-03-07 09:57:44,3,258.57,775.71,DELIVERED,PAID
ORD00081782,CUST000431,PROD00404,WH003,2025-01-21 11:57:52,3,2846.95,8540.85,DELIVERED,REFUNDED
ORD00081783,CUST004929,PROD00120,WH004,2025-05-10 06:42:15,1,2919.53,2919.53,PROCESSING,PAID
ORD00081784,CUST006616,PROD00312,WH008,2025-02-28 06:26:15,3,587.91,1763.73,DELIVERED,PENDING
ORD00081785,CUST004524,PROD00245,WH003,2026-06-06 21:24:03,6,1432.7,8596.2,DELIVERED,PAID
ORD00081786,CUST008488,PROD00492,WH001,2026-03-31 09:14:24,6,3104.9,18629.4,PLACED,REFUNDED
ORD00081787,CUST008457,PROD00411,WH005,2025-09-17 14:34:06,4,208.15,832.6,DELIVERED,PENDING
ORD00081788,CUST006578,PROD00299,WH009,2025-03-11 07:12:08,2,3188.82,6377.64,DELIVERED,PAID
ORD00081789,CUST003189,PROD00339,WH010,2025-07-02 23:16:17,2,497.36,994.72,DELIVERED,REFUNDED
ORD00081790,CUST006011,PROD00147,WH005,2026-01-12 09:21:32,1,643.93,643.93,PLACED,PAID
ORD00081791,CUST004942,PROD00419,WH008,2025-02-22 14:18:24,6,2574.35,15446.1,DELIVERED,REFUNDED
ORD00081792,CUST001108,PROD00263,WH010,2025-05-28 02:53:31,10,637.63,6376.3,SHIPPED,REFUNDED
ORD00081793,CUST005330,PROD00105,WH010,2026-06-14 12:18:32,5,1958.09,9790.45,DELIVERED,PENDING
ORD00081794,CUST001547,PROD00165,WH001,2026-06-19 04:10:50,5,1201.31,6006.55,PLACED,PAID
ORD00081795,CUST008204,PROD00281,WH006,2026-03-11 22:28:56,1,3482.79,3482.79,PLACED,PAID
ORD00081796,CUST000992,PROD00007,WH003,2026-02-13 11:44:53,1,1699.46,1699.46,DELIVERED,PENDING
ORD00081797,CUST000562,PROD00272,WH008,2025-02-07 19:24:59,5,2079.15,10395.75,DELIVERED,PAID
ORD00081798,CUST002091,PROD00050,WH010,2026-07-12 23:04:09,1,1193.32,1193.32,DELIVERED,PAID
ORD00081799,CUST002236,PROD00482,WH003,2025-10-28 20:38:02,6,150.89,905.34,PROCESSING,REFUNDED
ORD00081800,CUST002589,PROD00115,WH007,2025-07-06 07:54:27,1,2760.63,2760.63,DELIVERED,PENDING
ORD00081801,CUST000902,PROD00488,WH006,2025-03-03 08:09:43,5,623.63,3118.15,SHIPPED,PAID
ORD00081802,CUST006551,PROD00429,WH005,2025-10-22 21:03:55,8,2372.0,18976.0,DELIVERED,PAID
ORD00081803,CUST009651,PROD00217,WH001,2026-02-24 06:18:42,3,1397.39,4192.17,DELIVERED,PAID
ORD00081804,CUST001397,PROD00391,WH010,2026-03-31 07:45:47,6,2160.2,12961.2,SHIPPED,PAID
ORD00081805,CUST000960,PROD00062,WH007,2025-01-07 22:02:15,9,696.02,6264.18,SHIPPED,PAID
ORD00081806,CUST009340,PROD00052,WH001,2025-12-29 02:09:03,4,1994.54,7978.16,DELIVERED,REFUNDED
ORD00081807,CUST008485,PROD00151,WH005,2026-06-19 15:24:28,5,217.77,1088.85,DELIVERED,REFUNDED
ORD00081808,CUST008472,PROD00258,WH005,2026-01-12 07:35:17,4,3138.1,12552.4,PLACED,PAID
ORD00081809,CUST006755,PROD00002,WH009,2026-07-01 09:43:30,8,528.33,4226.64,DELIVERED,PAID
ORD00081810,CUST003796,PROD00159,WH006,2025-12-22 11:19:07,1,849.05,849.05,PLACED,PAID
ORD00081811,CUST008382,PROD00279,WH003,2025-09-06 13:22:00,4,2226.63,8906.52,PROCESSING,PENDING
ORD00081812,CUST008485,PROD00033,WH004,2025-02-26 20:12:10,9,1594.49,14350.41,DELIVERED,PENDING
ORD00081813,CUST001861,PROD00135,WH008,2026-02-03 16:31:35,-5,2604.35,26043.5,PROCESSING,PAID
ORD00081814,CUST007019,PROD00292,WH005,2025-10-30 16:37:04,6,1685.83,10114.98,DELIVERED,PAID
ORD00081815,CUST009819,PROD00185,WH006,2025-06-26 22:50:01,7,938.15,6567.05,CANCELLED,PENDING
ORD00081816,CUST006863,PROD00429,WH004,2025-08-10 04:51:04,10,2372.0,23720.0,SHIPPED,REFUNDED
ORD00081817,CUST007725,PROD00338,WH007,2026-01-16 03:40:22,3,2015.19,6045.57,PLACED,PAID
ORD00081818,CUST002866,PROD00166,WH010,2026-04-11 00:20:13,10,358.42,3584.2,DELIVERED,PAID
ORD00081819,CUST004812,PROD00101,WH002,2025-01-07 00:00:52,7,268.39,1878.73,DELIVERED,PENDING
ORD00081820,CUST003128,PROD00189,WH004,2025-11-06 11:34:27,9,1909.57,17186.13,DELIVERED,PENDING
ORD00081821,CUST006793,PROD00326,WH009,2025-06-30 15:55:29,5,2349.47,11747.35,DELIVERED,REFUNDED
ORD00081822,CUST007449,PROD00313,WH002,2025-04-21 12:16:40,8,950.84,7606.72,CANCELLED,PENDING
ORD00081823,CUST007105,PROD00029,WH009,2025-07-08 23:07:28,1,862.04,862.04,PROCESSING,PAID
ORD00081824,CUST007597,PROD00438,WH006,2025-08-26 07:26:41,1,2098.34,2098.34,SHIPPED,PAID
ORD00081825,CUST001323,PROD00291,WH003,2025-05-29 11:50:35,7,535.77,3750.39,DELIVERED,PAID
ORD00081826,CUST000230,PROD00480,WH001,2026-05-28 01:54:53,6,881.89,5291.34,SHIPPED,REFUNDED
ORD00081827,CUST003814,PROD00200,WH004,2025-05-17 04:34:41,5,2351.89,11759.45,PROCESSING,PAID
ORD00081828,CUST003167,PROD00072,WH006,2025-01-11 04:07:53,7,1972.36,13806.52,DELIVERED,REFUNDED
ORD00081829,CUST005658,PROD00409,WH010,2025-09-16 21:59:42,3,1532.65,4597.95,DELIVERED,PAID
ORD00081830,CUST003540,PROD00266,WH009,2026-01-07 07:26:13,9,2218.18,19963.62,SHIPPED,PAID
ORD00081831,CUST003992,PROD00336,WH009,2025-11-24 04:00:58,6,2776.14,16656.84,PROCESSING,REFUNDED
ORD00081832,CUST000419,PROD00001,WH007,2026-04-14 02:55:14,8,1081.02,8648.16,CANCELLED,PENDING
ORD00081833,CUST002637,PROD00381,WH004,2025-07-05 15:43:22,4,1987.04,7948.16,PROCESSING,PAID
ORD00081834,CUST003928,PROD00067,WH008,2026-05-29 12:52:47,10,2271.08,22710.8,PLACED,PAID
ORD00081835,CUST008979,PROD00403,WH007,2025-12-08 11:25:56,2,469.3,938.6,DELIVERED,PAID
ORD00081836,CUST008860,PROD00327,WH009,2025-01-22 03:30:21,4,2416.25,9665.0,DELIVERED,PENDING
ORD00081837,CUST002593,PROD00422,WH009,2025-11-08 20:20:29,8,1124.19,8993.52,PROCESSING,PAID
ORD00081838,CUST006301,PROD00208,WH001,2025-03-23 14:23:19,7,258.21,1807.47,PROCESSING,PAID
ORD00081839,CUST009136,PROD00306,WH001,2025-09-07 18:35:33,9,252.93,2276.37,SHIPPED,PAID
ORD00081840,CUST002295,PROD00023,WH002,2025-11-17 03:58:50,9,1017.01,9153.09,DELIVERED,PENDING
